Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch
cocaine,laughter,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
cocaine,feast,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
cocaine,doughnut,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
cocaine,dollar,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
cocaine,sandwich,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
cocaine,meadow,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
excrement,prize,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
excrement,sunshine,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
excrement,award,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
excrement,pizza,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
excrement,laughter,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
excrement,feast,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
excrement,doughnut,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
excrement,dollar,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
excrement,sandwich,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
excrement,meadow,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
poison,prize,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
poison,sunshine,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
poison,award,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
poison,pizza,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
poison,laughter,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
poison,feast,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
poison,doughnut,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
poison,dollar,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
poison,sandwich,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
poison,meadow,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
gunshot,prize,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
gunshot,sunshine,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
gunshot,award,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
gunshot,pizza,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
gunshot,laughter,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
gunshot,feast,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
gunshot,doughnut,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
gunshot,dollar,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
gunshot,sandwich,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
gunshot,meadow,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
flood,prize,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
flood,sunshine,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
flood,award,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
flood,pizza,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
flood,laughter,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
flood,feast,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
flood,doughnut,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
flood,dollar,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
flood,sandwich,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
flood,meadow,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
smallpox,prize,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
smallpox,sunshine,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
smallpox,award,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
smallpox,pizza,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
smallpox,laughter,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
smallpox,feast,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
smallpox,doughnut,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
smallpox,dollar,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
smallpox,sandwich,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
smallpox,meadow,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
corpse,prize,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
corpse,sunshine,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
corpse,award,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
corpse,pizza,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
corpse,laughter,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
corpse,feast,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
corpse,doughnut,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
corpse,dollar,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
corpse,sandwich,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
corpse,meadow,inanimate-negative,inanimate-positive,ConceptualMatchingOnly
slave,comedian,animate-negative,animate-positive,ConceptualMatchingOnly
slave,puppy,animate-negative,animate-positive,ConceptualMatchingOnly
slave,sibling,animate-negative,animate-positive,ConceptualMatchingOnly
slave,duckling,animate-negative,animate-positive,ConceptualMatchingOnly
slave,kitten,animate-negative,animate-positive,ConceptualMatchingOnly
slave,bunny,animate-negative,animate-positive,ConceptualMatchingOnly
slave,child,animate-negative,animate-positive,ConceptualMatchingOnly
slave,princess,animate-negative,animate-positive,ConceptualMatchingOnly
slave,chipmunk,animate-negative,animate-positive,ConceptualMatchingOnly
slave,husband,animate-negative,animate-positive,ConceptualMatchingOnly
asshole,comedian,animate-negative,animate-positive,ConceptualMatchingOnly
asshole,puppy,animate-negative,animate-positive,ConceptualMatchingOnly
asshole,sibling,animate-negative,animate-positive,ConceptualMatchingOnly
asshole,duckling,animate-negative,animate-positive,ConceptualMatchingOnly
asshole,kitten,animate-negative,animate-positive,ConceptualMatchingOnly
asshole,bunny,animate-negative,animate-positive,ConceptualMatchingOnly
asshole,child,animate-negative,animate-positive,ConceptualMatchingOnly
asshole,princess,animate-negative,animate-positive,ConceptualMatchingOnly
asshole,chipmunk,animate-negative,animate-positive,ConceptualMatchingOnly
asshole,husband,animate-negative,animate-positive,ConceptualMatchingOnly
maggot,comedian,animate-negative,animate-positive,ConceptualMatchingOnly
maggot,puppy,animate-negative,animate-positive,ConceptualMatchingOnly
maggot,sibling,animate-negative,animate-positive,ConceptualMatchingOnly
maggot,duckling,animate-negative,animate-positive,ConceptualMatchingOnly
maggot,kitten,animate-negative,animate-positive,ConceptualMatchingOnly
maggot,bunny,animate-negative,animate-positive,ConceptualMatchingOnly
maggot,child,animate-negative,animate-positive,ConceptualMatchingOnly
maggot,princess,animate-negative,animate-positive,ConceptualMatchingOnly
maggot,chipmunk,animate-negative,animate-positive,ConceptualMatchingOnly
maggot,husband,animate-negative,animate-positive,ConceptualMatchingOnly
widow,comedian,animate-negative,animate-positive,ConceptualMatchingOnly
widow,puppy,animate-negative,animate-positive,ConceptualMatchingOnly
widow,sibling,animate-negative,animate-positive,ConceptualMatchingOnly
widow,duckling,animate-negative,animate-positive,ConceptualMatchingOnly
widow,kitten,animate-negative,animate-positive,ConceptualMatchingOnly
widow,bunny,animate-negative,animate-positive,ConceptualMatchingOnly
widow,child,animate-negative,animate-positive,ConceptualMatchingOnly
widow,princess,animate-negative,animate-positive,ConceptualMatchingOnly
widow,chipmunk,animate-negative,animate-positive,ConceptualMatchingOnly
widow,husband,animate-negative,animate-positive,ConceptualMatchingOnly
inmate,comedian,animate-negative,animate-positive,ConceptualMatchingOnly
inmate,puppy,animate-negative,animate-positive,ConceptualMatchingOnly
inmate,sibling,animate-negative,animate-positive,ConceptualMatchingOnly
inmate,duckling,animate-negative,animate-positive,ConceptualMatchingOnly
inmate,kitten,animate-negative,animate-positive,ConceptualMatchingOnly
inmate,bunny,animate-negative,animate-positive,ConceptualMatchingOnly
inmate,child,animate-negative,animate-positive,ConceptualMatchingOnly
inmate,princess,animate-negative,animate-positive,ConceptualMatchingOnly
inmate,chipmunk,animate-negative,animate-positive,ConceptualMatchingOnly
inmate,husband,animate-negative,animate-positive,ConceptualMatchingOnly
dictator,comedian,animate-negative,animate-positive,ConceptualMatchingOnly
dictator,puppy,animate-negative,animate-positive,ConceptualMatchingOnly
dictator,sibling,animate-negative,animate-positive,ConceptualMatchingOnly
dictator,duckling,animate-negative,animate-positive,ConceptualMatchingOnly
dictator,kitten,animate-negative,animate-positive,ConceptualMatchingOnly
dictator,bunny,animate-negative,animate-positive,ConceptualMatchingOnly
dictator,child,animate-negative,animate-positive,ConceptualMatchingOnly
dictator,princess,animate-negative,animate-positive,ConceptualMatchingOnly
dictator,chipmunk,animate-negative,animate-positive,ConceptualMatchingOnly
dictator,husband,animate-negative,animate-positive,ConceptualMatchingOnly
leech,comedian,animate-negative,animate-positive,ConceptualMatchingOnly
leech,puppy,animate-negative,animate-positive,ConceptualMatchingOnly
leech,sibling,animate-negative,animate-positive,ConceptualMatchingOnly
leech,duckling,animate-negative,animate-positive,ConceptualMatchingOnly
leech,kitten,animate-negative,animate-positive,ConceptualMatchingOnly
leech,bunny,animate-negative,animate-positive,ConceptualMatchingOnly
leech,child,animate-negative,animate-positive,ConceptualMatchingOnly
leech,princess,animate-negative,animate-positive,ConceptualMatchingOnly
leech,chipmunk,animate-negative,animate-positive,ConceptualMatchingOnly
leech,husband,animate-negative,animate-positive,ConceptualMatchingOnly
tapeworm,comedian,animate-negative,animate-positive,ConceptualMatchingOnly
tapeworm,puppy,animate-negative,animate-positive,ConceptualMatchingOnly
tapeworm,sibling,animate-negative,animate-positive,ConceptualMatchingOnly
tapeworm,duckling,animate-negative,animate-positive,ConceptualMatchingOnly
tapeworm,kitten,animate-negative,animate-positive,ConceptualMatchingOnly
tapeworm,bunny,animate-negative,animate-positive,ConceptualMatchingOnly
tapeworm,child,animate-negative,animate-positive,ConceptualMatchingOnly
tapeworm,princess,animate-negative,animate-positive,ConceptualMatchingOnly
tapeworm,chipmunk,animate-negative,animate-positive,ConceptualMatchingOnly
tapeworm,husband,animate-negative,animate-positive,ConceptualMatchingOnly
intruder,comedian,animate-negative,animate-positive,ConceptualMatchingOnly
intruder,puppy,animate-negative,animate-positive,ConceptualMatchingOnly
intruder,sibling,animate-negative,animate-positive,ConceptualMatchingOnly
intruder,duckling,animate-negative,animate-positive,ConceptualMatchingOnly
intruder,kitten,animate-negative,animate-positive,ConceptualMatchingOnly
intruder,bunny,animate-negative,animate-positive,ConceptualMatchingOnly
intruder,child,animate-negative,animate-positive,ConceptualMatchingOnly
intruder,princess,animate-negative,animate-positive,ConceptualMatchingOnly
intruder,chipmunk,animate-negative,animate-positive,ConceptualMatchingOnly
intruder,husband,animate-negative,animate-positive,ConceptualMatchingOnly
mugger,comedian,animate-negative,animate-positive,ConceptualMatchingOnly
mugger,puppy,animate-negative,animate-positive,ConceptualMatchingOnly
mugger,sibling,animate-negative,animate-positive,ConceptualMatchingOnly
mugger,duckling,animate-negative,animate-positive,ConceptualMatchingOnly
mugger,kitten,animate-negative,animate-positive,ConceptualMatchingOnly
mugger,bunny,animate-negative,animate-positive,ConceptualMatchingOnly
mugger,child,animate-negative,animate-positive,ConceptualMatchingOnly
mugger,princess,animate-negative,animate-positive,ConceptualMatchingOnly
mugger,chipmunk,animate-negative,animate-positive,ConceptualMatchingOnly
mugger,husband,animate-negative,animate-positive,ConceptualMatchingOnly
