Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
smallpox,mugger,inanimate-negative,animate-negative,ValenceMatchingOnly,NegativeMatch,InanimateMismatch
corpse,slave,inanimate-negative,animate-negative,ValenceMatchingOnly,NegativeMatch,InanimateMismatch
corpse,asshole,inanimate-negative,animate-negative,ValenceMatchingOnly,NegativeMatch,InanimateMismatch
corpse,maggot,inanimate-negative,animate-negative,ValenceMatchingOnly,NegativeMatch,InanimateMismatch
corpse,widow,inanimate-negative,animate-negative,ValenceMatchingOnly,NegativeMatch,InanimateMismatch
corpse,inmate,inanimate-negative,animate-negative,ValenceMatchingOnly,NegativeMatch,InanimateMismatch
corpse,dictator,inanimate-negative,animate-negative,ValenceMatchingOnly,NegativeMatch,InanimateMismatch
corpse,leech,inanimate-negative,animate-negative,ValenceMatchingOnly,NegativeMatch,InanimateMismatch
corpse,tapeworm,inanimate-negative,animate-negative,ValenceMatchingOnly,NegativeMatch,InanimateMismatch
corpse,intruder,inanimate-negative,animate-negative,ValenceMatchingOnly,NegativeMatch,InanimateMismatch
corpse,mugger,inanimate-negative,animate-negative,ValenceMatchingOnly,NegativeMatch,InanimateMismatch
