Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6877bc07881f0711762b809d,6526c3297277ece1f3273549,APPROVED,Not Applicable,2025-07-16T14:49:48.743000Z,2025-07-16T14:58:20.801000Z,2025-07-16T14:58:26.146000Z,2025-07-16T14:58:21.226299Z,513.0,CHFTNE6M,4182,75,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877bc1f9b2d310c37f5b4d1,62826187ebe3120bdbfb60a1,APPROVED,Not Applicable,2025-07-16T14:50:12.646000Z,2025-07-16T14:56:59.912000Z,2025-07-16T14:57:01.393000Z,2025-07-16T14:57:00.324304Z,408.0,CHFTNE6M,1751,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6877bc3cd4a65c944d276f61,6548f960db60a00d76e92695,APPROVED,Not Applicable,2025-07-16T14:50:40.641000Z,2025-07-16T15:00:07.930000Z,2025-07-16T15:00:09.844000Z,2025-07-16T15:00:08.341690Z,568.0,CHFTNE6M,5605,53,Male,White,United States,United States,United States,English,No,Full-Time
6877bc3df3dc66433e176b55,63474e67a5fd298c6103c409,APPROVED,Not Applicable,2025-07-16T14:50:42.257000Z,2025-07-16T15:25:19.644000Z,2025-07-16T15:25:21.155000Z,2025-07-16T15:25:20.139904Z,2078.0,CHFTNE6M,5042,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877bc3e48236aefe32b78c0,671e5804035494e1d10359ca,APPROVED,Not Applicable,2025-07-16T14:52:01.636000Z,2025-07-16T15:05:27.797000Z,2025-07-16T15:05:30.314000Z,2025-07-16T15:05:28.312924Z,807.0,CHFTNE6M,1417,38,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877bc5732e542cce8028106,6722b825ac3ff9bc6b55e74a,APPROVED,Not Applicable,2025-07-16T14:51:08.052000Z,2025-07-16T14:55:33.805000Z,2025-07-16T15:02:21.173000Z,2025-07-16T14:55:34.241794Z,266.0,CHFTNE6M,1156,40,Male,White,United States,United States,United States,English,No,Full-Time
6877bc5e04f2af4d02539f1a,6660adc22e2da801df89f508,APPROVED,Not Applicable,2025-07-16T14:51:25.896000Z,2025-07-16T15:02:09.586000Z,2025-07-16T15:02:11.830000Z,2025-07-16T15:02:10.025059Z,644.0,CHFTNE6M,1528,46,Female,Black,United States,United States,United States,English,No,Full-Time
6877bc5e36f19a4bf0b18992,676ef4be3ae6971bb695ff02,APPROVED,Not Applicable,2025-07-16T14:51:14.078000Z,2025-07-16T14:56:34.104000Z,2025-07-16T14:56:37.708000Z,2025-07-16T14:56:34.529821Z,321.0,CHFTNE6M,2548,57,Male,White,United States,United States,United States,English,No,Full-Time
6877bc77c703fb4e60f69499,645906dc264ac9eb66b7f3ec,APPROVED,Not Applicable,2025-07-16T14:51:39.659000Z,2025-07-16T14:56:57.810000Z,2025-07-16T14:56:58.427000Z,2025-07-16T14:56:58.351674Z,319.0,CHFTNE6M,6233,50,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6877bc7b867f91479346fc5a,655a395e2828d333bae0ea4b,APPROVED,Not Applicable,2025-07-16T14:51:50.736000Z,2025-07-16T14:58:19.793000Z,2025-07-16T14:58:20.391000Z,2025-07-16T14:58:20.283663Z,390.0,CHFTNE6M,4937,63,Male,White,United States,United States,United States,English,No,Full-Time
6877bc9153a67df616f4737f,6376916db0ae9a57d377d0d2,APPROVED,Not Applicable,2025-07-16T14:52:17.774000Z,2025-07-16T15:00:21.120000Z,2025-07-16T15:00:26.757000Z,2025-07-16T15:00:21.588892Z,484.0,CHFTNE6M,2328,71,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877bc9a8de341d35ba345e7,65034d480a9dec0b9ceee931,APPROVED,Not Applicable,2025-07-16T14:52:15.760000Z,2025-07-16T14:58:44.788000Z,2025-07-16T14:58:46.580000Z,2025-07-16T14:58:45.229628Z,390.0,CHFTNE6M,2942,66,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877bca464bcabfdb6223373,5f285dc5b09b3715fa20a14c,APPROVED,Not Applicable,2025-07-16T14:52:25.868000Z,2025-07-16T15:17:32.296000Z,2025-07-16T15:17:32.876000Z,2025-07-16T15:17:32.750891Z,1507.0,CHFTNE6M,6668,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877bcae5885dc5612c6a937,66497704c55b6a0ac500cb61,APPROVED,Not Applicable,2025-07-16T14:57:04.558000Z,2025-07-16T15:10:58.317000Z,2025-07-16T15:10:59.442000Z,2025-07-16T15:10:58.764389Z,834.0,CHFTNE6M,1356,31,Male,White,United States,United States,United States,English,No,Full-Time
6877bcb3699a944b3cf79797,67379a3288f6fa62a41dadae,APPROVED,Not Applicable,2025-07-16T14:52:39.372000Z,2025-07-16T14:59:49.068000Z,2025-07-16T14:59:51.940000Z,2025-07-16T14:59:49.559847Z,430.0,CHFTNE6M,1140,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6877bcc1867f91479346fc72,666b5817eadabfbefc40fe1b,APPROVED,Not Applicable,2025-07-16T14:52:59.732000Z,2025-07-16T14:59:01.592000Z,2025-07-16T14:59:03.322000Z,2025-07-16T14:59:02.023986Z,362.0,CHFTNE6M,1959,57,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6877bcce3ac23e47e287b4e8,67d9b887153011f49e8a5f3f,APPROVED,Not Applicable,2025-07-16T14:53:02.595000Z,2025-07-16T14:59:59.966000Z,2025-07-16T15:00:01.102000Z,2025-07-16T15:00:00.790524Z,418.0,CHFTNE6M,1399,28,Male,White,United States,United States,United States,English,Yes,Full-Time
6877bd141d89ad3e3370e67d,55cf5cc434e9060005e56c39,APPROVED,Not Applicable,2025-07-16T14:54:29.442000Z,2025-07-16T15:04:32.457000Z,2025-07-16T15:04:34.706000Z,2025-07-16T15:04:32.942093Z,604.0,CHFTNE6M,2874,64,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877bd22699a944b3cf797ba,60cb3c4b9454f7a196355088,APPROVED,Not Applicable,2025-07-16T14:54:30.852000Z,2025-07-16T15:00:19.304000Z,2025-07-16T15:00:21.776000Z,2025-07-16T15:00:19.756834Z,349.0,CHFTNE6M,5959,38,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877bd2317588d2286da496f,67f02740d233a50f479c4e20,APPROVED,Not Applicable,2025-07-16T14:58:25.002000Z,2025-07-16T15:14:12.346000Z,2025-07-16T15:14:13.473000Z,2025-07-16T15:14:12.825588Z,948.0,CHFTNE6M,1276,33,Female,Black,United States,United States,United States,English,No,Part-Time
6877bd2c17b85198487fc524,5ba8e80089390100019064ed,APPROVED,Not Applicable,2025-07-16T14:54:41.159000Z,2025-07-16T15:24:59.843000Z,2025-07-16T15:25:00.509000Z,2025-07-16T15:25:00.405713Z,1819.0,CHFTNE6M,9549,40,Male,White,United States,United States,United States,English,No,Full-Time
6877bd60edc1ae2380a6d360,5e0b388b15ef4037cebdecc9,APPROVED,Not Applicable,2025-07-16T14:55:41.713000Z,2025-07-16T15:01:35.202000Z,2025-07-16T15:01:38.107000Z,2025-07-16T15:01:36.409287Z,354.0,CHFTNE6M,4290,52,Male,White,United States,United States,United States,English,No,Full-Time
6877bd68487e31ed078ee693,662aca04169412ae36fb7d60,APPROVED,Not Applicable,2025-07-16T14:55:41.216000Z,2025-07-16T15:01:53.979000Z,2025-07-16T15:01:56.983000Z,2025-07-16T15:01:54.546275Z,373.0,CHFTNE6M,2193,56,Male,White,United States,United States,United States,English,No,Part-Time
6877bd695f0c285494dfce09,6744a100477ed8db19cf37cf,APPROVED,Not Applicable,2025-07-16T14:55:51.485000Z,2025-07-16T15:13:50.872000Z,2025-07-16T15:13:51.494000Z,2025-07-16T15:13:51.352072Z,1080.0,CHFTNE6M,1123,49,Male,Black,United States,United States,United States,English,No,Part-Time
6877bd8120e52f9cd244b9a1,66311db2f9d3b238692d2972,APPROVED,Not Applicable,2025-07-16T14:56:06.172000Z,2025-07-16T15:02:52.721000Z,2025-07-16T15:02:53.321000Z,2025-07-16T15:02:53.210107Z,407.0,CHFTNE6M,1964,39,Female,Other,United States,United States,United States,English,No,Full-Time
6877bd819a9fdab595595b7c,649b2106b81f8dcf5d163ee5,APPROVED,Not Applicable,2025-07-16T14:56:32.022000Z,2025-07-16T15:05:54.203000Z,2025-07-16T15:05:55.708000Z,2025-07-16T15:05:54.648683Z,563.0,CHFTNE6M,4287,80,Female,White,United States,United States,United States,English,No,Part-Time
6877bd89fdbe4dea73a6c012,664e2d4a26686cecdfd660eb,APPROVED,Not Applicable,2025-07-16T14:56:14.459000Z,2025-07-16T15:00:51.786000Z,2025-07-16T15:02:22.127000Z,2025-07-16T15:00:52.259178Z,278.0,CHFTNE6M,1801,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877bd8a764c3c327259af98,6695227ee33b1435180a693c,APPROVED,Not Applicable,2025-07-16T14:56:13.278000Z,2025-07-16T15:03:21.629000Z,2025-07-16T15:03:25.107000Z,2025-07-16T15:03:22.122996Z,429.0,CHFTNE6M,1775,34,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6877bd9e671f08c4bbff9e6f,66857cc20736230620552dbc,APPROVED,Not Applicable,2025-07-16T14:56:35.198000Z,2025-07-16T15:06:20.726000Z,2025-07-16T15:06:22.456000Z,2025-07-16T15:06:21.152133Z,586.0,CHFTNE6M,2101,55,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877bded052ccd20adcdd03b,66318eecf4b2dd2836d910d8,APPROVED,Not Applicable,2025-07-16T14:57:54.450000Z,2025-07-16T15:06:40.866000Z,2025-07-16T15:06:42.277000Z,2025-07-16T15:06:41.317169Z,527.0,CHFTNE6M,2256,44,Male,Black,United States,United States,United States,English,No,Other
6877be0fc797f554bf824d37,5a57a9bbac5624000153bc85,APPROVED,Not Applicable,2025-07-16T14:58:30.112000Z,2025-07-16T15:09:11.279000Z,2025-07-16T15:09:12.558000Z,2025-07-16T15:09:11.733734Z,642.0,CHFTNE6M,2646,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877be97756671173ffa582f,5c365b5e8821900001b3876c,APPROVED,Not Applicable,2025-07-16T15:00:43.757000Z,2025-07-16T15:07:49.374000Z,2025-07-16T15:07:50.794000Z,2025-07-16T15:07:49.879011Z,426.0,CHFTNE6M,6655,65,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6877bedc7a500adcfeda991a,663299ea88551960f4132bb7,APPROVED,Not Applicable,2025-07-16T15:07:13.441000Z,2025-07-16T15:17:07.853000Z,2025-07-16T15:17:08.734000Z,2025-07-16T15:17:08.298093Z,595.0,CHFTNE6M,1344,49,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6877bf03e1a9e2afea88e2ef,6229fff149374541c22a95bf,APPROVED,Not Applicable,2025-07-16T15:02:31.883000Z,2025-07-16T15:13:17.179000Z,2025-07-16T15:13:17.731000Z,2025-07-16T15:13:17.636420Z,646.0,CHFTNE6M,7849,70,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6877bf2357669bbce35ce2cc,67001b28a9974a03b6ffec54,APPROVED,Not Applicable,2025-07-16T15:02:59.800000Z,2025-07-16T15:08:38.008000Z,2025-07-16T15:08:38.559000Z,2025-07-16T15:08:38.446228Z,339.0,CHFTNE6M,2131,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6877bf49511d03b089fbd7cb,645179915e31c1aeb3dc8129,APPROVED,Not Applicable,2025-07-16T15:03:44.163000Z,2025-07-16T15:08:56.704000Z,2025-07-16T15:09:00.146000Z,2025-07-16T15:08:57.202346Z,313.0,CHFTNE6M,5513,61,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6877bf95d43b26890707f7b5,67e18d3d9ae271b1719712c3,APPROVED,Not Applicable,2025-07-16T15:07:17.980000Z,2025-07-16T15:18:51.440000Z,2025-07-16T15:18:52.060000Z,2025-07-16T15:18:51.908238Z,694.0,CHFTNE6M,1420,42,Female,White,United States,United States,United States,English,No,Full-Time
6877bff314c8ef7fb2717449,672e86a538b9e142805a426e,APPROVED,Not Applicable,2025-07-16T15:06:32.889000Z,2025-07-16T15:17:12.829000Z,2025-07-16T15:17:15.113000Z,2025-07-16T15:17:13.306589Z,640.0,CHFTNE6M,1608,49,Male,Black,United States,United States,United States,English,Yes,Part-Time
6877c0546e477cca048fdf54,672065508b5071ee67b5fde2,APPROVED,Not Applicable,2025-07-16T15:08:04.120000Z,2025-07-16T15:13:20.458000Z,2025-07-16T15:13:21.058000Z,2025-07-16T15:13:20.923555Z,317.0,CHFTNE6M,1282,33,Male,White,United States,United States,United States,English,No,Full-Time
6877c322c74800eab976010e,65c113a22ace1dacd58ce108,APPROVED,Not Applicable,2025-07-16T15:20:02.736000Z,2025-07-16T15:25:29.084000Z,2025-07-16T15:25:29.856000Z,2025-07-16T15:25:29.724913Z,327.0,CHFTNE6M,1211,42,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
6877bb361c7711d34dd2fcf7,66ad7a9bda89473531598c06,RETURNED,Not Applicable,,,,,,,4219,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6877bf99ca4c50570f4dc971,60f998b6c4b98974b766eb98,RETURNED,Not Applicable,2025-07-16T15:05:03.726000Z,,,,,,11276,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
