Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68779ce581e6d18333d1719b,6643a23e1668916a901333d9,APPROVED,Not Applicable,2025-07-16T12:42:24.135000Z,2025-07-16T12:49:10.393000Z,2025-07-16T12:49:13.767000Z,2025-07-16T12:49:10.807396Z,407.0,CHFTNE6M,2843,36,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68779ce6a5923565cbd94eea,66fd6acd36eb80a1ea468aed,APPROVED,Not Applicable,2025-07-16T12:36:58.354000Z,2025-07-16T12:42:56.980000Z,2025-07-16T12:42:58.127000Z,2025-07-16T12:42:57.405399Z,359.0,CHFTNE6M,1439,30,Male,White,United States,United States,United States,English,No,Part-Time
68779cec775c5598e633536b,66d6eca37ee58663933041c9,APPROVED,Not Applicable,2025-07-16T12:37:14.802000Z,2025-07-16T12:44:20.656000Z,2025-07-16T12:44:21.258000Z,2025-07-16T12:44:21.134508Z,426.0,CHFTNE6M,1747,42,Female,White,United States,United States,United States,English,No,Other
68779cf2c5ff6358125639e3,67d0c73d781bc022a088d11f,APPROVED,Not Applicable,2025-07-16T12:37:13.186000Z,2025-07-16T12:47:22.130000Z,2025-07-16T12:47:23.852000Z,2025-07-16T12:47:22.536373Z,609.0,CHFTNE6M,1358,45,Female,Black,United States,United States,United States,English,No,Full-Time
68779cfee62234ef766c188b,66f1d91023fba71b019911a3,APPROVED,Not Applicable,2025-07-16T12:37:27.007000Z,2025-07-16T12:44:30.549000Z,2025-07-16T12:44:32.517000Z,2025-07-16T12:44:31.011097Z,424.0,CHFTNE6M,1127,41,Female,White,United States,United States,United States,English,No,Full-Time
68779d018ab60bfd08f2d8c5,583ec287ad2f4300014b355a,APPROVED,Not Applicable,2025-07-16T12:37:26.414000Z,2025-07-16T12:42:05.951000Z,2025-07-16T12:52:43.838000Z,2025-07-16T12:42:06.353119Z,280.0,CHFTNE6M,8921,69,Male,White,United States,United States,United States,English,No,Full-Time
68779d1682c7cdc65e01d787,67757553ccb7cd2a4385b679,APPROVED,Not Applicable,2025-07-16T12:39:00.236000Z,2025-07-16T12:46:06.486000Z,2025-07-16T12:46:08.218000Z,2025-07-16T12:46:06.963963Z,427.0,CHFTNE6M,1745,59,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68779d37baff167b1d793d7a,67f1cc26973bd7f41512c209,APPROVED,Not Applicable,2025-07-16T12:38:37.654000Z,2025-07-16T12:46:45.410000Z,2025-07-16T12:46:47.620000Z,2025-07-16T12:46:45.839410Z,488.0,CHFTNE6M,2086,23,Female,Other,United States,United States,United States,English,No,Full-Time
68779d5312932f9d5b8e6218,67d0a57b0a4981c5e65c3bcc,APPROVED,Not Applicable,2025-07-16T12:41:19.336000Z,2025-07-16T12:55:27.955000Z,2025-07-16T12:55:30.010000Z,2025-07-16T12:55:28.378238Z,849.0,CHFTNE6M,2697,55,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68779d5c7cc235dfdf3740fd,5d4c78071b920f00198e8533,APPROVED,Not Applicable,2025-07-16T12:38:56.599000Z,2025-07-16T12:44:08.630000Z,2025-07-16T12:44:12.096000Z,2025-07-16T12:44:09.126526Z,313.0,CHFTNE6M,2339,55,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
68779d5e63606a2d25cebae7,5f7a28b8bedcf2112ebd1289,APPROVED,Not Applicable,2025-07-16T12:39:44.192000Z,2025-07-16T12:46:32.991000Z,2025-07-16T12:46:33.525000Z,2025-07-16T12:46:33.424335Z,409.0,CHFTNE6M,9893,39,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68779d5e8f84fa98603b7930,674dcf86d562257d64750471,APPROVED,Not Applicable,2025-07-16T12:39:07.354000Z,2025-07-16T12:48:22.208000Z,2025-07-16T12:48:24.559000Z,2025-07-16T12:48:22.651772Z,555.0,CHFTNE6M,1734,54,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68779d6776b77ffb023280f4,67eee89119de070d8b864f60,APPROVED,Not Applicable,2025-07-16T12:40:35.580000Z,2025-07-16T12:48:48.408000Z,2025-07-16T12:48:48.935000Z,2025-07-16T12:48:48.826621Z,493.0,CHFTNE6M,1006,35,Male,White,United States,United States,United States,English,Yes,Full-Time
68779d73e1c9c4bc30f51af2,5f6fd1451758e95a989623b2,APPROVED,Not Applicable,2025-07-16T12:39:20.449000Z,2025-07-16T12:48:32.148000Z,2025-07-16T12:48:34.516000Z,2025-07-16T12:48:32.583639Z,552.0,CHFTNE6M,8833,52,Male,White,United States,United States,United States,English,No,Part-Time
68779d862567683ee57e0fa8,662939026740389d07b16f23,APPROVED,Not Applicable,2025-07-16T12:39:38.738000Z,2025-07-16T12:44:35.722000Z,2025-07-16T12:52:44.108000Z,2025-07-16T12:44:36.167784Z,297.0,CHFTNE6M,1118,52,Male,White,United States,United States,United States,English,No,Full-Time
68779d916611cc8c8426db37,662bf98a6f25e5ccdce46ebc,APPROVED,Not Applicable,2025-07-16T12:39:55.029000Z,2025-07-16T12:48:26.323000Z,2025-07-16T12:48:27.909000Z,2025-07-16T12:48:26.874272Z,512.0,CHFTNE6M,3289,72,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68779dc8809ee46d31ca4262,67eab317b6f969b3df440160,APPROVED,Not Applicable,2025-07-16T12:40:40.416000Z,2025-07-16T13:00:24.449000Z,2025-07-16T13:00:26.116000Z,2025-07-16T13:00:24.904211Z,1185.0,CHFTNE6M,1220,37,Female,White,United States,United States,United States,English,No,Full-Time
68779dd4931d5b92f282e43f,59f0acf65de9b000017ed914,APPROVED,Not Applicable,2025-07-16T12:40:55.898000Z,2025-07-16T12:46:52.805000Z,2025-07-16T12:46:53.345000Z,2025-07-16T12:46:53.252264Z,357.0,CHFTNE6M,6059,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68779dda5f43e03fa6a4cb84,5c1c2c51e2d9150001b5737e,APPROVED,Not Applicable,2025-07-16T12:41:49.912000Z,2025-07-16T12:53:35.033000Z,2025-07-16T12:53:35.556000Z,2025-07-16T12:53:35.465501Z,706.0,CHFTNE6M,7821,44,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68779de1b2e6bbf20d409526,60dfd857e293a99dd577f4c8,APPROVED,Not Applicable,2025-07-16T12:41:32.052000Z,2025-07-16T12:49:25.612000Z,2025-07-16T12:49:26.280000Z,2025-07-16T12:49:26.172988Z,474.0,CHFTNE6M,9722,68,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68779e399f1099e692d86fb4,5ef3e3c01ece121907ee721a,APPROVED,Not Applicable,2025-07-16T12:42:37.437000Z,2025-07-16T12:50:36.707000Z,2025-07-16T12:50:39.282000Z,2025-07-16T12:50:37.125942Z,480.0,CHFTNE6M,1115,62,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
68779e4b81b42ef9f67ad648,63225b65b2d6e889f7289909,APPROVED,Not Applicable,2025-07-16T12:42:56.954000Z,2025-07-16T12:49:51.798000Z,2025-07-16T12:49:52.303000Z,2025-07-16T12:49:52.205931Z,415.0,CHFTNE6M,8739,50,Male,White,United States,United States,United States,English,Yes,Full-Time
68779e4eb55b6820444666a6,665922cc624996d90589447a,APPROVED,Not Applicable,2025-07-16T12:43:12.109000Z,2025-07-16T12:48:24.722000Z,2025-07-16T12:48:26.443000Z,2025-07-16T12:48:25.186014Z,313.0,CHFTNE6M,1030,36,Female,White,United States,United States,United States,English,No,Full-Time
68779e5074942447e88967ab,67b9d2f7a49052c6e25c6a7f,APPROVED,Not Applicable,2025-07-16T12:43:00.350000Z,2025-07-16T12:51:35.216000Z,2025-07-16T12:51:37.450000Z,2025-07-16T12:51:35.645996Z,515.0,CHFTNE6M,2291,55,Female,Black,United States,United States,United States,English,No,Full-Time
68779e530589881767ec1645,67d733cee520bbb0a0b508ba,APPROVED,Not Applicable,2025-07-16T12:43:31.261000Z,2025-07-16T12:52:45.574000Z,2025-07-16T12:52:46.111000Z,2025-07-16T12:52:45.996932Z,555.0,CHFTNE6M,1805,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68779ecca930ca66e95ef792,67aca7b3335c8f2bb67624c3,APPROVED,Not Applicable,2025-07-16T12:45:08.351000Z,2025-07-16T13:03:03.654000Z,2025-07-16T13:03:04.255000Z,2025-07-16T13:03:04.105540Z,1076.0,CHFTNE6M,1658,45,Female,White,United States,United States,United States,English,Yes,Full-Time
68779f2e1d483dce82fdf350,5d88dcb723dfcc00151fd043,APPROVED,Not Applicable,2025-07-16T12:46:43.899000Z,2025-07-16T12:54:54.874000Z,2025-07-16T12:54:56.612000Z,2025-07-16T12:54:55.335445Z,491.0,CHFTNE6M,5721,65,Female,White,United States,United States,United States,English,No,Other
68779f3efd9f62686bac95d8,5d44ea38d7d4b80015384976,APPROVED,Not Applicable,2025-07-16T12:47:04.423000Z,2025-07-16T12:56:37.230000Z,2025-07-16T12:56:55.796000Z,2025-07-16T12:56:37.663610Z,573.0,CHFTNE6M,2620,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68779f49bcb9d36fe79b2721,653b07dc6d0abbc519239d1c,APPROVED,Not Applicable,2025-07-16T12:47:05.864000Z,2025-07-16T12:59:51.022000Z,2025-07-16T12:59:52.286000Z,2025-07-16T12:59:51.447797Z,766.0,CHFTNE6M,6305,65,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68779fb0e553f349b117c286,5ef9df1812148a78af8e76dc,APPROVED,Not Applicable,2025-07-16T12:48:51.181000Z,2025-07-16T13:03:40.399000Z,2025-07-16T13:03:41.894000Z,2025-07-16T13:03:40.882299Z,890.0,CHFTNE6M,3166,38,Male,White,United States,United States,United States,English,No,Full-Time
6877a0327af2a4811a5486ed,61481ecde9840ff139ea4955,APPROVED,Not Applicable,2025-07-16T12:51:05.095000Z,2025-07-16T13:03:28.066000Z,2025-07-16T13:03:30.663000Z,2025-07-16T13:03:28.523184Z,743.0,CHFTNE6M,2249,46,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877a033ba480d8468e85ca1,67ef5d4cd8cc8b703fdf70f4,APPROVED,Not Applicable,2025-07-16T12:51:04.445000Z,2025-07-16T13:01:11.856000Z,2025-07-16T13:01:12.534000Z,2025-07-16T13:01:12.419117Z,608.0,CHFTNE6M,1109,45,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6877a0a0e1e511da73696705,5c8f924dbd496e0012a84583,APPROVED,Not Applicable,2025-07-16T12:52:48.540000Z,2025-07-16T13:02:18.768000Z,2025-07-16T13:02:19.375000Z,2025-07-16T13:02:19.266444Z,571.0,CHFTNE6M,1889,45,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877a1adce7d11069c962c50,65c14be50ad597a9eb201591,APPROVED,Not Applicable,2025-07-16T12:57:23.907000Z,2025-07-16T13:31:59.672000Z,2025-07-16T13:32:00.301000Z,2025-07-16T13:32:00.149203Z,2076.0,CHFTNE6M,2120,39,Female,Black,United States,United States,United States,English,No,Full-Time
6877a35223681aee6beeec24,59d7c0f750f88f000161eb21,APPROVED,Not Applicable,2025-07-16T13:04:38.882000Z,2025-07-16T13:16:44.375000Z,2025-07-16T13:16:46.620000Z,2025-07-16T13:16:44.783974Z,726.0,CHFTNE6M,1041,53,Female,White,United States,United States,United States,English,No,Full-Time
6877a77d93e28bd6903a0513,558d8d71fdf99b534f79b352,APPROVED,Not Applicable,2025-07-16T13:22:05.138000Z,2025-07-16T13:29:51.381000Z,2025-07-16T13:29:51.916000Z,2025-07-16T13:29:51.808020Z,467.0,CHFTNE6M,8304,37,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
6877aad6ac0614a49e293c72,5a2fd74c3eff6600016f21ee,APPROVED,Not Applicable,2025-07-16T13:36:26.528000Z,2025-07-16T13:41:45.628000Z,2025-07-16T13:41:48.596000Z,2025-07-16T13:41:46.190027Z,320.0,CHFTNE6M,5141,56,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68779c909444ff8ba8e1d5aa,671d1dcbc6f5d2e81501e24a,RETURNED,Not Applicable,2025-07-16T12:36:22.618000Z,,,,,,7060,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68779ca6d6ed39a01798a55c,62a0b34cbcc5987a8fa73c39,RETURNED,Not Applicable,2025-07-16T12:36:11.285000Z,,,,,,8267,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68779cac8e3d2de7d656b1d0,632f7bec7eb646908138c15c,TIMED-OUT,Not Applicable,2025-07-16T12:36:02.648000Z,,,,27904122.0,,2843,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68779ce3eb1320394fb52f74,55acf681fdf99b3d5b2ab68c,RETURNED,Not Applicable,2025-07-16T12:36:54.771000Z,,,,,,12816,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68779d53f77e7138bd57e760,67d3047928d1b4f6d6f90ca2,TIMED-OUT,Not Applicable,2025-07-16T12:38:54.069000Z,,,,27903951.0,,2407,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68779d62aaa15ee02ba41230,667c66be2cfdb420fd63f2c9,RETURNED,Not Applicable,2025-07-16T12:39:06.443000Z,,,,,,7501,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68779da3ccd277849da6dfe8,5815767b0643a600016f0e72,RETURNED,Not Applicable,2025-07-16T12:40:11.354000Z,,,,,,6087,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
