Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
moldy,nauseous,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
moldy,excruciating,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
moldy,comatose,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
moldy,obese,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
moldy,lifeless,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
moldy,rancid,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
moldy,seasick,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
moldy,itchy,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
moldy,smelly,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
nauseous,excruciating,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
nauseous,comatose,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
nauseous,obese,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
nauseous,lifeless,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
nauseous,rancid,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
nauseous,seasick,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
nauseous,itchy,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
nauseous,smelly,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
excruciating,comatose,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
excruciating,obese,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
excruciating,lifeless,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
excruciating,rancid,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
excruciating,seasick,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
excruciating,itchy,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
excruciating,smelly,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
comatose,obese,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
comatose,lifeless,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
comatose,rancid,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
comatose,seasick,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
comatose,itchy,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
comatose,smelly,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
obese,lifeless,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
obese,rancid,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
obese,seasick,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
obese,itchy,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
obese,smelly,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
lifeless,rancid,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
lifeless,seasick,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
lifeless,itchy,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
lifeless,smelly,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
rancid,seasick,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
rancid,itchy,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
rancid,smelly,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
seasick,itchy,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
seasick,smelly,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
itchy,smelly,physical-negative,physical-negative,MaxMatch,NegativeMatch,PhysicalMatch
