Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
lonliness,regret,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
lonliness,anxiety,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
lonliness,despair,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
lonliness,guilt,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
lonliness,grief,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
lonliness,resentment,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
lonliness,failure,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
lonliness,shame,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
lonliness,envy,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
regret,anxiety,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
regret,despair,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
regret,guilt,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
regret,grief,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
regret,resentment,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
regret,failure,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
regret,shame,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
regret,envy,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
anxiety,despair,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
anxiety,guilt,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
anxiety,grief,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
anxiety,resentment,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
anxiety,failure,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
anxiety,shame,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
anxiety,envy,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
despair,guilt,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
despair,grief,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
despair,resentment,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
despair,failure,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
despair,shame,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
despair,envy,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
guilt,grief,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
guilt,resentment,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
guilt,failure,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
guilt,shame,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
guilt,envy,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
grief,resentment,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
grief,failure,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
grief,shame,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
grief,envy,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
resentment,failure,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
resentment,shame,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
resentment,envy,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
failure,shame,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
failure,envy,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
shame,envy,abstract-negative,abstract-negative,MaxMatch,NegativeMatch,AbstractMatch
