Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,Valence,Conceptual
build,bleed,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
build,kill,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
build,murder,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
build,puke,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
build,scratch,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
build,slap,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
build,smack,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
build,spit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
build,stab,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
build,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cook,bleed,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cook,kill,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cook,murder,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cook,puke,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cook,scratch,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cook,slap,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cook,smack,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cook,spit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cook,stab,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cook,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cuddle,bleed,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cuddle,kill,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cuddle,murder,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cuddle,puke,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cuddle,scratch,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cuddle,slap,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cuddle,smack,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cuddle,spit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cuddle,stab,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
cuddle,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
eat,bleed,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
eat,kill,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
eat,murder,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
eat,puke,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
eat,scratch,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
eat,slap,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
eat,smack,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
eat,spit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
eat,stab,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
eat,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,bleed,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,kill,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
hug,murder,concrete-positive,concrete-negative,ConceptualMatchingOnly,PositiveMismatch,ConceptualMatch:concrete
