Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6877c5a714f9e1ff59c9d463,5a440abd1ba496000102a238,APPROVED,Not Applicable,2025-07-16T15:30:51.001000Z,2025-07-16T15:36:50.926000Z,2025-07-16T15:36:52.616000Z,2025-07-16T15:36:51.461942Z,360.0,CHFTNE6M,2668,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877c5a7383f9784fde62b76,5f4ee7ff2c5da213f015a27e,APPROVED,Not Applicable,2025-07-16T15:30:53.360000Z,2025-07-16T15:37:49.809000Z,2025-07-16T15:37:50.610000Z,2025-07-16T15:37:50.276795Z,417.0,CHFTNE6M,6663,38,Female,White,United States,United States,United States,English,No,Full-Time
6877c5bbc0c3737680ecf388,613e157ccd6af6049001ce25,APPROVED,Not Applicable,2025-07-16T15:32:41.144000Z,2025-07-16T15:52:20.002000Z,2025-07-16T15:52:23.585000Z,2025-07-16T15:52:20.483906Z,1179.0,CHFTNE6M,6409,69,Female,White,United States,United States,Armenia,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6877c5c389b00e06b415e7c0,645906dc264ac9eb66b7f3ec,APPROVED,Not Applicable,2025-07-16T15:31:19.823000Z,2025-07-16T15:36:40.685000Z,2025-07-16T15:36:53.173000Z,2025-07-16T15:36:41.341892Z,321.0,CHFTNE6M,6236,50,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6877c5c635f89a71d32bbc6f,671b277a6d04904df5f9503b,APPROVED,Not Applicable,2025-07-16T15:31:21.131000Z,2025-07-16T15:36:27.340000Z,2025-07-16T15:36:27.970000Z,2025-07-16T15:36:27.817076Z,307.0,CHFTNE6M,1630,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877c5e8e284b4bc4477e45c,6562177a48308eebbb6359ea,APPROVED,Not Applicable,2025-07-16T15:31:57.886000Z,2025-07-16T15:38:51.709000Z,2025-07-16T15:38:52.317000Z,2025-07-16T15:38:52.147908Z,414.0,CHFTNE6M,4763,53,Male,White,United States,United States,United States,English,No,Full-Time
6877c5ebe4ab3c8331d5f400,5de7b588ff15c2a06658dd1d,APPROVED,Not Applicable,2025-07-16T15:32:00.029000Z,2025-07-16T15:40:00.274000Z,2025-07-16T15:40:01.820000Z,2025-07-16T15:40:00.828842Z,481.0,CHFTNE6M,4113,42,Female,White,United States,United States,United States,English,No,Part-Time
6877c5eeee4a5ceb0a5c4498,5b735a4c3503c60001a891b7,APPROVED,Not Applicable,2025-07-16T15:37:35.616000Z,2025-07-16T15:46:31.450000Z,2025-07-16T15:46:37.291000Z,2025-07-16T15:46:32.017846Z,536.0,CHFTNE6M,4091,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877c60b8fdbb1082c4f313f,67c4d6bacfffd8cbbf7e2d3d,APPROVED,Not Applicable,2025-07-16T15:32:34.655000Z,2025-07-16T15:42:00.357000Z,2025-07-16T15:42:03.521000Z,2025-07-16T15:42:00.857266Z,566.0,CHFTNE6M,1168,56,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6877c616d4bc434383085484,6699b795790fb2553fff6218,APPROVED,Not Applicable,2025-07-16T15:34:53.641000Z,2025-07-16T15:41:29.828000Z,2025-07-16T15:41:35.214000Z,2025-07-16T15:41:30.397480Z,397.0,CHFTNE6M,2280,31,Male,White,United States,United States,United States,English,No,Full-Time
6877c63d3db41abaee83f431,66ccdd9f6b12c6ea6fa01f42,APPROVED,Not Applicable,2025-07-16T15:33:21.097000Z,2025-07-16T15:38:39.676000Z,2025-07-16T15:38:40.351000Z,2025-07-16T15:38:40.170717Z,319.0,CHFTNE6M,2498,33,Male,White,United States,United States,Germany,English,DATA_EXPIRED,Full-Time
6877c63dd50a8c4b5d2ca84a,63bc9e8cd8106f8d94c636d4,APPROVED,Not Applicable,2025-07-16T15:33:22.147000Z,2025-07-16T15:38:12.155000Z,2025-07-16T15:50:42.101000Z,2025-07-16T15:38:12.655195Z,291.0,CHFTNE6M,2894,29,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6877c6a211e52c2bfccf3629,6660993c21d954cc7c6dfa3a,APPROVED,Not Applicable,2025-07-16T15:35:39.701000Z,2025-07-16T15:41:32.753000Z,2025-07-16T15:41:38.518000Z,2025-07-16T15:41:33.313332Z,354.0,CHFTNE6M,2151,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877c6b62ac0f2125b395686,6659377dbc36ded0ffe48ded,APPROVED,Not Applicable,2025-07-16T15:35:38.589000Z,2025-07-16T15:48:04.946000Z,2025-07-16T15:48:06.568000Z,2025-07-16T15:48:05.405869Z,747.0,CHFTNE6M,1823,42,Female,White,United States,United States,United States,English,No,Full-Time
6877c6cd88af59713fa8700e,6078b4ad9006e4f6572dde97,APPROVED,Not Applicable,2025-07-16T15:38:58.375000Z,2025-07-16T15:45:41.943000Z,2025-07-16T15:45:42.611000Z,2025-07-16T15:45:42.442278Z,404.0,CHFTNE6M,2932,28,Male,Black,United States,United States,United States,English,No,Full-Time
6877c71b6e04d2184d705fe7,66f5e385ef9ec0b27c796a5c,APPROVED,Not Applicable,2025-07-16T15:37:03.510000Z,2025-07-16T15:42:44.297000Z,2025-07-16T15:42:47.174000Z,2025-07-16T15:42:44.839499Z,341.0,CHFTNE6M,1639,67,Female,Asian,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6877c7361913a9fd314ee5d6,651090beae417ded35c4ef2f,APPROVED,Not Applicable,2025-07-16T15:37:40.024000Z,2025-07-16T15:46:30.526000Z,2025-07-16T15:46:33.674000Z,2025-07-16T15:46:31.796696Z,531.0,CHFTNE6M,4068,73,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877c78c844c03315f375110,6123d102b713b8a947fd2eb2,APPROVED,Not Applicable,2025-07-16T15:39:00.167000Z,2025-07-16T15:47:03.374000Z,2025-07-16T15:47:05.403000Z,2025-07-16T15:47:03.880817Z,484.0,CHFTNE6M,6784,52,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877c7963b6f07d5ee057135,610f326ceebada4236a67080,APPROVED,Not Applicable,2025-07-16T15:39:06.385000Z,2025-07-16T15:45:35.971000Z,2025-07-16T15:45:38.292000Z,2025-07-16T15:45:36.572427Z,390.0,CHFTNE6M,9487,60,Male,White,United States,United States,United States,English,No,Part-Time
6877c814fe65032e09a4bb75,62a099bb01ad779df1971ea4,APPROVED,Not Applicable,2025-07-16T15:41:21.078000Z,2025-07-16T15:48:57.995000Z,2025-07-16T15:48:58.541000Z,2025-07-16T15:48:58.440271Z,457.0,CHFTNE6M,7193,62,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877c816f1dba187bc500d5d,62da941cdd9d95738a12793e,APPROVED,Not Applicable,2025-07-16T15:41:15.408000Z,2025-07-16T15:45:22.452000Z,2025-07-16T15:50:42.474000Z,2025-07-16T15:45:22.986754Z,248.0,CHFTNE6M,4149,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6877c957db32032daf059bee,60fb534aa3d839c152fa8f36,APPROVED,Not Applicable,2025-07-16T15:46:35.756000Z,2025-07-16T15:54:12.558000Z,2025-07-16T15:54:13.624000Z,2025-07-16T15:54:13.050807Z,457.0,CHFTNE6M,9056,54,Male,White,United States,United States,United States,English,No,Full-Time
6877c96a1f185a85c2d86821,5ed9c3054268815691ed0e2c,APPROVED,Not Applicable,2025-07-16T15:50:51.077000Z,2025-07-16T16:01:37.826000Z,2025-07-16T16:01:40.405000Z,2025-07-16T16:01:38.259959Z,647.0,CHFTNE6M,2631,39,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6877c9bed9cc16d461bf8400,6706bc0d8c98b64939838b2e,APPROVED,Not Applicable,2025-07-16T15:48:18.872000Z,2025-07-16T15:54:19.063000Z,2025-07-16T15:54:19.903000Z,2025-07-16T15:54:19.567453Z,361.0,CHFTNE6M,1739,46,Female,White,United States,United States,United States,English,No,Part-Time
6877c9f3187af8edfa68063d,5fd0d768b17449016f76f9f9,APPROVED,Not Applicable,2025-07-16T15:49:07.290000Z,2025-07-16T15:55:13.460000Z,2025-07-16T15:55:14.061000Z,2025-07-16T15:55:13.902018Z,367.0,CHFTNE6M,1959,44,Male,White,United States,United States,United States,English,No,Full-Time
6877ca0ab4499057ca72a2dc,661ee735d1619c1f872b98f6,APPROVED,Not Applicable,2025-07-16T15:49:33.956000Z,2025-07-16T15:55:42.666000Z,2025-07-16T15:55:44.570000Z,2025-07-16T15:55:43.244661Z,369.0,CHFTNE6M,1839,36,Male,White,United States,United States,United States,English,No,Other
6877cb36575e67e9df3016f8,67001b28a9974a03b6ffec54,APPROVED,Not Applicable,2025-07-16T15:54:30.986000Z,2025-07-16T15:59:20.314000Z,2025-08-06T00:02:09.451000Z,2025-07-16T15:59:20.704187Z,290.0,CHFTNE6M,2136,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6877ceb377524fb6aa395ab6,66042d69e26a9120236ffb4f,APPROVED,Not Applicable,2025-07-16T16:09:27.762000Z,2025-07-16T16:17:42.926000Z,2025-07-16T16:17:43.862000Z,2025-07-16T16:17:43.644745Z,496.0,CHFTNE6M,1003,19,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
6877c50f821f5a1d8fbcc28e,5dcc5fee28e3148e8009491e,RETURNED,Not Applicable,2025-07-16T15:28:19.078000Z,,,,,,5572,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6877c6ac2c80bcdf2bddd1e1,66463e3ccc2fcde4d3fabf53,RETURNED,Not Applicable,2025-07-16T15:46:00.011000Z,,,,,,5860,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6877c7e8e033dac31b0eb63c,6400e79fec0b310140841aee,RETURNED,Not Applicable,2025-07-16T15:49:27.645000Z,,,,,,5713,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
