Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,FeatureMatchSpecific
swing,stab,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
swing,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
swing,annoy,concrete-positive,abstract-negative,MaxMismatch,cp-an
swing,befall,concrete-positive,abstract-negative,MaxMismatch,cp-an
swing,criticize,concrete-positive,abstract-negative,MaxMismatch,cp-an
swing,exploit,concrete-positive,abstract-negative,MaxMismatch,cp-an
swing,loathe,concrete-positive,abstract-negative,MaxMismatch,cp-an
swing,obsess,concrete-positive,abstract-negative,MaxMismatch,cp-an
swing,resent,concrete-positive,abstract-negative,MaxMismatch,cp-an
swing,scorn,concrete-positive,abstract-negative,MaxMismatch,cp-an
swing,violate,concrete-positive,abstract-negative,MaxMismatch,cp-an
swing,worry,concrete-positive,abstract-negative,MaxMismatch,cp-an
swing,imagine,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
swing,enlighten,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
swing,admired,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
swing,cherish,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
swing,hope,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
swing,believe,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
swing,fulfill,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
swing,esteem,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
swing,justify,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
swing,respect,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
bleed,build,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
bleed,cook,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
bleed,cuddle,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
bleed,eat,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
bleed,hug,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
bleed,kiss,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
bleed,running,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
bleed,sail,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
bleed,smile,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
bleed,swing,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
bleed,bleed,concrete-negative,concrete-negative,SelfPair,cn-cn
bleed,kill,concrete-negative,concrete-negative,MaxMatch,cn-cn
bleed,murder,concrete-negative,concrete-negative,MaxMatch,cn-cn
bleed,puke,concrete-negative,concrete-negative,MaxMatch,cn-cn
bleed,scratch,concrete-negative,concrete-negative,MaxMatch,cn-cn
bleed,slap,concrete-negative,concrete-negative,MaxMatch,cn-cn
bleed,smack,concrete-negative,concrete-negative,MaxMatch,cn-cn
bleed,spit,concrete-negative,concrete-negative,MaxMatch,cn-cn
bleed,stab,concrete-negative,concrete-negative,MaxMatch,cn-cn
bleed,vomit,concrete-negative,concrete-negative,MaxMatch,cn-cn
bleed,annoy,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
bleed,befall,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
bleed,criticize,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
bleed,exploit,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
bleed,loathe,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
bleed,obsess,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
bleed,resent,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
bleed,scorn,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
bleed,violate,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
bleed,worry,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
bleed,imagine,concrete-negative,abstract-positive,MaxMismatch,cn-ap
bleed,enlighten,concrete-negative,abstract-positive,MaxMismatch,cn-ap
bleed,admired,concrete-negative,abstract-positive,MaxMismatch,cn-ap
bleed,cherish,concrete-negative,abstract-positive,MaxMismatch,cn-ap
bleed,hope,concrete-negative,abstract-positive,MaxMismatch,cn-ap
bleed,believe,concrete-negative,abstract-positive,MaxMismatch,cn-ap
bleed,fulfill,concrete-negative,abstract-positive,MaxMismatch,cn-ap
bleed,esteem,concrete-negative,abstract-positive,MaxMismatch,cn-ap
bleed,justify,concrete-negative,abstract-positive,MaxMismatch,cn-ap
bleed,respect,concrete-negative,abstract-positive,MaxMismatch,cn-ap
kill,build,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
kill,cook,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
kill,cuddle,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
kill,eat,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
kill,hug,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
kill,kiss,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
kill,running,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
kill,sail,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
kill,smile,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
kill,swing,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
kill,bleed,concrete-negative,concrete-negative,MaxMatch,cn-cn
kill,kill,concrete-negative,concrete-negative,SelfPair,cn-cn
kill,murder,concrete-negative,concrete-negative,MaxMatch,cn-cn
kill,puke,concrete-negative,concrete-negative,MaxMatch,cn-cn
kill,scratch,concrete-negative,concrete-negative,MaxMatch,cn-cn
kill,slap,concrete-negative,concrete-negative,MaxMatch,cn-cn
kill,smack,concrete-negative,concrete-negative,MaxMatch,cn-cn
kill,spit,concrete-negative,concrete-negative,MaxMatch,cn-cn
kill,stab,concrete-negative,concrete-negative,MaxMatch,cn-cn
kill,vomit,concrete-negative,concrete-negative,MaxMatch,cn-cn
kill,annoy,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
kill,befall,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
kill,criticize,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
kill,exploit,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
kill,loathe,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
kill,obsess,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
kill,resent,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
kill,scorn,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
kill,violate,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
kill,worry,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
kill,imagine,concrete-negative,abstract-positive,MaxMismatch,cn-ap
kill,enlighten,concrete-negative,abstract-positive,MaxMismatch,cn-ap
kill,admired,concrete-negative,abstract-positive,MaxMismatch,cn-ap
kill,cherish,concrete-negative,abstract-positive,MaxMismatch,cn-ap
kill,hope,concrete-negative,abstract-positive,MaxMismatch,cn-ap
kill,believe,concrete-negative,abstract-positive,MaxMismatch,cn-ap
kill,fulfill,concrete-negative,abstract-positive,MaxMismatch,cn-ap
kill,esteem,concrete-negative,abstract-positive,MaxMismatch,cn-ap
kill,justify,concrete-negative,abstract-positive,MaxMismatch,cn-ap
kill,respect,concrete-negative,abstract-positive,MaxMismatch,cn-ap
murder,build,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
murder,cook,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
murder,cuddle,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
murder,eat,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
murder,hug,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
murder,kiss,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
murder,running,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
murder,sail,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
murder,smile,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
murder,swing,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
murder,bleed,concrete-negative,concrete-negative,MaxMatch,cn-cn
murder,kill,concrete-negative,concrete-negative,MaxMatch,cn-cn
murder,murder,concrete-negative,concrete-negative,SelfPair,cn-cn
murder,puke,concrete-negative,concrete-negative,MaxMatch,cn-cn
murder,scratch,concrete-negative,concrete-negative,MaxMatch,cn-cn
murder,slap,concrete-negative,concrete-negative,MaxMatch,cn-cn
murder,smack,concrete-negative,concrete-negative,MaxMatch,cn-cn
murder,spit,concrete-negative,concrete-negative,MaxMatch,cn-cn
murder,stab,concrete-negative,concrete-negative,MaxMatch,cn-cn
murder,vomit,concrete-negative,concrete-negative,MaxMatch,cn-cn
murder,annoy,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
murder,befall,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
murder,criticize,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
murder,exploit,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
murder,loathe,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
murder,obsess,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
murder,resent,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
murder,scorn,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
murder,violate,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
murder,worry,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
murder,imagine,concrete-negative,abstract-positive,MaxMismatch,cn-ap
murder,enlighten,concrete-negative,abstract-positive,MaxMismatch,cn-ap
murder,admired,concrete-negative,abstract-positive,MaxMismatch,cn-ap
murder,cherish,concrete-negative,abstract-positive,MaxMismatch,cn-ap
murder,hope,concrete-negative,abstract-positive,MaxMismatch,cn-ap
murder,believe,concrete-negative,abstract-positive,MaxMismatch,cn-ap
murder,fulfill,concrete-negative,abstract-positive,MaxMismatch,cn-ap
murder,esteem,concrete-negative,abstract-positive,MaxMismatch,cn-ap
murder,justify,concrete-negative,abstract-positive,MaxMismatch,cn-ap
murder,respect,concrete-negative,abstract-positive,MaxMismatch,cn-ap
puke,build,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
puke,cook,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
puke,cuddle,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
puke,eat,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
puke,hug,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
puke,kiss,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
puke,running,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
puke,sail,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
puke,smile,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
puke,swing,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
puke,bleed,concrete-negative,concrete-negative,MaxMatch,cn-cn
puke,kill,concrete-negative,concrete-negative,MaxMatch,cn-cn
puke,murder,concrete-negative,concrete-negative,MaxMatch,cn-cn
puke,puke,concrete-negative,concrete-negative,SelfPair,cn-cn
puke,scratch,concrete-negative,concrete-negative,MaxMatch,cn-cn
puke,slap,concrete-negative,concrete-negative,MaxMatch,cn-cn
puke,smack,concrete-negative,concrete-negative,MaxMatch,cn-cn
puke,spit,concrete-negative,concrete-negative,MaxMatch,cn-cn
puke,stab,concrete-negative,concrete-negative,MaxMatch,cn-cn
puke,vomit,concrete-negative,concrete-negative,MaxMatch,cn-cn
puke,annoy,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
puke,befall,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
puke,criticize,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
puke,exploit,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
puke,loathe,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
puke,obsess,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
puke,resent,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
puke,scorn,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
puke,violate,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
puke,worry,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
puke,imagine,concrete-negative,abstract-positive,MaxMismatch,cn-ap
puke,enlighten,concrete-negative,abstract-positive,MaxMismatch,cn-ap
puke,admired,concrete-negative,abstract-positive,MaxMismatch,cn-ap
puke,cherish,concrete-negative,abstract-positive,MaxMismatch,cn-ap
puke,hope,concrete-negative,abstract-positive,MaxMismatch,cn-ap
puke,believe,concrete-negative,abstract-positive,MaxMismatch,cn-ap
puke,fulfill,concrete-negative,abstract-positive,MaxMismatch,cn-ap
puke,esteem,concrete-negative,abstract-positive,MaxMismatch,cn-ap
puke,justify,concrete-negative,abstract-positive,MaxMismatch,cn-ap
puke,respect,concrete-negative,abstract-positive,MaxMismatch,cn-ap
scratch,build,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
scratch,cook,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
scratch,cuddle,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
scratch,eat,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
scratch,hug,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
scratch,kiss,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
scratch,running,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
scratch,sail,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
scratch,smile,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
scratch,swing,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
scratch,bleed,concrete-negative,concrete-negative,MaxMatch,cn-cn
scratch,kill,concrete-negative,concrete-negative,MaxMatch,cn-cn
scratch,murder,concrete-negative,concrete-negative,MaxMatch,cn-cn
scratch,puke,concrete-negative,concrete-negative,MaxMatch,cn-cn
scratch,scratch,concrete-negative,concrete-negative,SelfPair,cn-cn
scratch,slap,concrete-negative,concrete-negative,MaxMatch,cn-cn
scratch,smack,concrete-negative,concrete-negative,MaxMatch,cn-cn
scratch,spit,concrete-negative,concrete-negative,MaxMatch,cn-cn
scratch,stab,concrete-negative,concrete-negative,MaxMatch,cn-cn
scratch,vomit,concrete-negative,concrete-negative,MaxMatch,cn-cn
scratch,annoy,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
scratch,befall,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
scratch,criticize,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
scratch,exploit,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
scratch,loathe,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
scratch,obsess,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
scratch,resent,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
scratch,scorn,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
scratch,violate,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
scratch,worry,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
scratch,imagine,concrete-negative,abstract-positive,MaxMismatch,cn-ap
scratch,enlighten,concrete-negative,abstract-positive,MaxMismatch,cn-ap
scratch,admired,concrete-negative,abstract-positive,MaxMismatch,cn-ap
scratch,cherish,concrete-negative,abstract-positive,MaxMismatch,cn-ap
scratch,hope,concrete-negative,abstract-positive,MaxMismatch,cn-ap
scratch,believe,concrete-negative,abstract-positive,MaxMismatch,cn-ap
scratch,fulfill,concrete-negative,abstract-positive,MaxMismatch,cn-ap
scratch,esteem,concrete-negative,abstract-positive,MaxMismatch,cn-ap
scratch,justify,concrete-negative,abstract-positive,MaxMismatch,cn-ap
scratch,respect,concrete-negative,abstract-positive,MaxMismatch,cn-ap
slap,build,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
slap,cook,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
slap,cuddle,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
slap,eat,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
slap,hug,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
slap,kiss,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
slap,running,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
slap,sail,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
slap,smile,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
slap,swing,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
slap,bleed,concrete-negative,concrete-negative,MaxMatch,cn-cn
slap,kill,concrete-negative,concrete-negative,MaxMatch,cn-cn
slap,murder,concrete-negative,concrete-negative,MaxMatch,cn-cn
slap,puke,concrete-negative,concrete-negative,MaxMatch,cn-cn
slap,scratch,concrete-negative,concrete-negative,MaxMatch,cn-cn
slap,slap,concrete-negative,concrete-negative,SelfPair,cn-cn
slap,smack,concrete-negative,concrete-negative,MaxMatch,cn-cn
slap,spit,concrete-negative,concrete-negative,MaxMatch,cn-cn
slap,stab,concrete-negative,concrete-negative,MaxMatch,cn-cn
slap,vomit,concrete-negative,concrete-negative,MaxMatch,cn-cn
slap,annoy,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
slap,befall,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
slap,criticize,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
slap,exploit,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
slap,loathe,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
slap,obsess,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
slap,resent,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
slap,scorn,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
slap,violate,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
slap,worry,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
slap,imagine,concrete-negative,abstract-positive,MaxMismatch,cn-ap
slap,enlighten,concrete-negative,abstract-positive,MaxMismatch,cn-ap
slap,admired,concrete-negative,abstract-positive,MaxMismatch,cn-ap
slap,cherish,concrete-negative,abstract-positive,MaxMismatch,cn-ap
slap,hope,concrete-negative,abstract-positive,MaxMismatch,cn-ap
slap,believe,concrete-negative,abstract-positive,MaxMismatch,cn-ap
slap,fulfill,concrete-negative,abstract-positive,MaxMismatch,cn-ap
slap,esteem,concrete-negative,abstract-positive,MaxMismatch,cn-ap
slap,justify,concrete-negative,abstract-positive,MaxMismatch,cn-ap
slap,respect,concrete-negative,abstract-positive,MaxMismatch,cn-ap
smack,build,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
smack,cook,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
smack,cuddle,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
smack,eat,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
smack,hug,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
smack,kiss,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
smack,running,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
smack,sail,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
smack,smile,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
smack,swing,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
smack,bleed,concrete-negative,concrete-negative,MaxMatch,cn-cn
smack,kill,concrete-negative,concrete-negative,MaxMatch,cn-cn
smack,murder,concrete-negative,concrete-negative,MaxMatch,cn-cn
smack,puke,concrete-negative,concrete-negative,MaxMatch,cn-cn
smack,scratch,concrete-negative,concrete-negative,MaxMatch,cn-cn
smack,slap,concrete-negative,concrete-negative,MaxMatch,cn-cn
smack,smack,concrete-negative,concrete-negative,SelfPair,cn-cn
smack,spit,concrete-negative,concrete-negative,MaxMatch,cn-cn
smack,stab,concrete-negative,concrete-negative,MaxMatch,cn-cn
smack,vomit,concrete-negative,concrete-negative,MaxMatch,cn-cn
smack,annoy,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
smack,befall,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
smack,criticize,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
smack,exploit,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
smack,loathe,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
smack,obsess,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
smack,resent,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
smack,scorn,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
smack,violate,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
smack,worry,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
smack,imagine,concrete-negative,abstract-positive,MaxMismatch,cn-ap
smack,enlighten,concrete-negative,abstract-positive,MaxMismatch,cn-ap
smack,admired,concrete-negative,abstract-positive,MaxMismatch,cn-ap
smack,cherish,concrete-negative,abstract-positive,MaxMismatch,cn-ap
smack,hope,concrete-negative,abstract-positive,MaxMismatch,cn-ap
smack,believe,concrete-negative,abstract-positive,MaxMismatch,cn-ap
smack,fulfill,concrete-negative,abstract-positive,MaxMismatch,cn-ap
smack,esteem,concrete-negative,abstract-positive,MaxMismatch,cn-ap
smack,justify,concrete-negative,abstract-positive,MaxMismatch,cn-ap
smack,respect,concrete-negative,abstract-positive,MaxMismatch,cn-ap
spit,build,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
spit,cook,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
spit,cuddle,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
spit,eat,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
spit,hug,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
spit,kiss,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
spit,running,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
spit,sail,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
spit,smile,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
spit,swing,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
spit,bleed,concrete-negative,concrete-negative,MaxMatch,cn-cn
spit,kill,concrete-negative,concrete-negative,MaxMatch,cn-cn
spit,murder,concrete-negative,concrete-negative,MaxMatch,cn-cn
spit,puke,concrete-negative,concrete-negative,MaxMatch,cn-cn
spit,scratch,concrete-negative,concrete-negative,MaxMatch,cn-cn
spit,slap,concrete-negative,concrete-negative,MaxMatch,cn-cn
spit,smack,concrete-negative,concrete-negative,MaxMatch,cn-cn
spit,spit,concrete-negative,concrete-negative,SelfPair,cn-cn
spit,stab,concrete-negative,concrete-negative,MaxMatch,cn-cn
spit,vomit,concrete-negative,concrete-negative,MaxMatch,cn-cn
spit,annoy,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
spit,befall,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
spit,criticize,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
spit,exploit,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
spit,loathe,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
spit,obsess,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
spit,resent,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
spit,scorn,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
spit,violate,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
spit,worry,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
spit,imagine,concrete-negative,abstract-positive,MaxMismatch,cn-ap
spit,enlighten,concrete-negative,abstract-positive,MaxMismatch,cn-ap
spit,admired,concrete-negative,abstract-positive,MaxMismatch,cn-ap
spit,cherish,concrete-negative,abstract-positive,MaxMismatch,cn-ap
spit,hope,concrete-negative,abstract-positive,MaxMismatch,cn-ap
spit,believe,concrete-negative,abstract-positive,MaxMismatch,cn-ap
spit,fulfill,concrete-negative,abstract-positive,MaxMismatch,cn-ap
spit,esteem,concrete-negative,abstract-positive,MaxMismatch,cn-ap
spit,justify,concrete-negative,abstract-positive,MaxMismatch,cn-ap
spit,respect,concrete-negative,abstract-positive,MaxMismatch,cn-ap
stab,build,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
stab,cook,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
stab,cuddle,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
stab,eat,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
stab,hug,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
stab,kiss,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
stab,running,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
stab,sail,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
stab,smile,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
stab,swing,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
stab,bleed,concrete-negative,concrete-negative,MaxMatch,cn-cn
stab,kill,concrete-negative,concrete-negative,MaxMatch,cn-cn
stab,murder,concrete-negative,concrete-negative,MaxMatch,cn-cn
stab,puke,concrete-negative,concrete-negative,MaxMatch,cn-cn
stab,scratch,concrete-negative,concrete-negative,MaxMatch,cn-cn
stab,slap,concrete-negative,concrete-negative,MaxMatch,cn-cn
stab,smack,concrete-negative,concrete-negative,MaxMatch,cn-cn
stab,spit,concrete-negative,concrete-negative,MaxMatch,cn-cn
stab,stab,concrete-negative,concrete-negative,SelfPair,cn-cn
stab,vomit,concrete-negative,concrete-negative,MaxMatch,cn-cn
stab,annoy,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
stab,befall,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
stab,criticize,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
stab,exploit,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
stab,loathe,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
stab,obsess,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
stab,resent,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
stab,scorn,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
stab,violate,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
stab,worry,concrete-negative,abstract-negative,ValenceMatchingOnly,cn-an
stab,imagine,concrete-negative,abstract-positive,MaxMismatch,cn-ap
stab,enlighten,concrete-negative,abstract-positive,MaxMismatch,cn-ap
stab,admired,concrete-negative,abstract-positive,MaxMismatch,cn-ap
stab,cherish,concrete-negative,abstract-positive,MaxMismatch,cn-ap
stab,hope,concrete-negative,abstract-positive,MaxMismatch,cn-ap
stab,believe,concrete-negative,abstract-positive,MaxMismatch,cn-ap
stab,fulfill,concrete-negative,abstract-positive,MaxMismatch,cn-ap
stab,esteem,concrete-negative,abstract-positive,MaxMismatch,cn-ap
stab,justify,concrete-negative,abstract-positive,MaxMismatch,cn-ap
stab,respect,concrete-negative,abstract-positive,MaxMismatch,cn-ap
vomit,build,concrete-negative,concrete-positive,ConceptualMatchingOnly,cn-cp
